OEM_NUMBER,UPC,upc 12 digit  text,VENDPART,OEM_NAME,PRODNAME,DESCRIPTION,PRICE,LIST PRICE,UOM,ITEMS_PER_UOI,Min Order Qty,DAYS_ARO,Image Ref,IMAGE_NAME,country_of_origin,JWOD,green_material_flag,PSC_CODE,gds_Categoryname,UNSPSC4,TAA Compliant,,,,,,,,,,,,,,,,,,,,,,,
113280000020,,,3NRU1,3M,Safety Glasses Indoor/Outdoor,"11328-00000-20,  MFR 3M, Safety Glasses Series Virtua(TM) Gender Unisex Lens Color Indoor/Outdoor Polarized Lens No Lens Coating Scratch-Resistant No Foam Lined Eyewear Frame Design Wraparound Eyewear Frame Style Frameless Frame Color Clear Eyewear Size Universal Frame Material Polycarbonate Lens Material Polycarbonate Temple Color Clear Temple Style Contoured Photochromatic Lens No Metal Detectable No X-Ray Detectable No UV Protection 99.9 Percent Standards ANSI Z87.1-2010",3.08,3.98,EA,1,1,3,https://static.grainger.com/rp/s/is/image/Grainger/3NRU1_AS01?$S7PRODUCT$,3NRU1_AS01.JPG,TW,,N,5350,Safety Glasses,46181802,Y  ,,,,,,,,,,,,,,,,,,,,,,,
1132900000205PA86,,,5PA86,3M,Safety Glasses Clear,"11329-00000-20,  MFR 3M, Safety Glasses Series Virtua(TM) Gender Unisex Lens Color Clear Polarized Lens No Lens Coating Anti-Fog No Foam Lined Eyewear Frame Design Wraparound Eyewear Frame Style Frameless Frame Color Clear Eyewear Size Universal Frame Material Polycarbonate Lens Material Polycarbonate Temple Color Clear Temple Style Contoured Photochromatic Lens No Metal Detectable No X-Ray Detectable No UV Protection 99.99 Percent UVA/UVB Standards ANSI Z87.1-2010",2.4,3.16,EA,1,1,3,https://static.grainger.com/rp/s/is/image/Grainger/5PA86_AS01?$S7PRODUCT$,5PA86_AS01.JPG,TW,,N,5350,Safety Glasses,46181802,Y  ,,,,,,,,,,,,,,,,,,,,,,,
1133100000204MRR4,,,4MRR4,3M,Safety Glasses Blue Mirror ScratchResist,"11331-00000-20,  MFR 3M, Safety Glasses Series Virtua(TM) Gender Unisex Lens Color Blue Mirror Polarized Lens No Lens Coating Scratch-Resistant No Foam Lined Eyewear Frame Design Wraparound Eyewear Frame Style Frameless Frame Color Blue Mirror Eyewear Size Universal Frame Material Polycarbonate Lens Material Polycarbonate Temple Color Blue Mirror Temple Style Contoured Photochromatic Lens No Metal Detectable No X-Ray Detectable No UV Protection 99.9 Percent Standards ANSI Z87.1-2010",4.76,4.88,EA,1,1,3,https://static.grainger.com/rp/s/is/image/Grainger/4MRR4_AS01?$S7PRODUCT$,4MRR4_AS01.JPG,TW,,N,5350,Safety Glasses,46181802,Y  ,,,,,,,,,,,,,,,,,,,,,,,
113431000020,,,4DY75,3M,Safety Glasses Clear,"11343-10000-20,  MFR 3M, Safety Glasses Series Metaliks(TM) Sport Gender Unisex Lens Color Clear Polarized Lens No Lens Coating Anti-Fog No Foam Lined Eyewear Frame Design Wraparound Eyewear Frame Style Half-Frame Frame Color Brushed Nickel Eyewear Size Universal Frame Material Metal Lens Material Polycarbonate Temple Color Brushed Nickel Temple Style Adjustable Photochromatic Lens No Metal Detectable No X-Ray Detectable No UV Protection 99.99 Percent UVA/UVB Standards ANSI Z87.1-2010",8.85,14.28,EA,1,1,3,https://static.grainger.com/rp/s/is/image/Grainger/4DY75_AS01?$S7PRODUCT$,4DY75_AS01.JPG,TW,,N,4240,Safety Glasses,46181802,Y  ,,,,,,,,,,,,,,,,,,,,,,,
113441000020,,,4DY76,3M,Safety Glasses Gray,"11344-10000-20,  MFR 3M, Safety Glasses Series Metaliks(TM) Sport Gender Unisex Lens Color Gray Polarized Lens No Lens Coating Anti-Fog No Foam Lined Eyewear Frame Design Wraparound Eyewear Frame Style Half-Frame Frame Color Brushed Nickel Eyewear Size Universal Frame Material Metal Lens Material Polycarbonate Temple Color Brushed Nickel Temple Style Adjustable Photochromatic Lens No Metal Detectable No X-Ray Detectable No UV Protection 99.99 Percent UVA/UVB Standards ANSI Z87.1-2010",9.43,14.04,EA,1,1,3,https://static.grainger.com/rp/s/is/image/Grainger/4DY76_AS01?$S7PRODUCT$,4DY76_AS01.JPG,TW,,N,4240,Safety Glasses,46181802,Y  ,,,,,,,,,,,,,,,,,,,,,,,
113451000020,,,3WMJ4,3M,Safety Glasses Indoor/Outdoor,"11345-10000-20,  MFR 3M, Safety Glasses Series Metaliks(TM) Sport Gender Unisex Lens Color Indoor/Outdoor Polarized Lens No Lens Coating Scratch-Resistant No Foam Lined Eyewear Frame Design Wraparound Eyewear Frame Style Half-Frame Frame Color Brushed Nickel Eyewear Size Universal Frame Material Metal Lens Material Polycarbonate Temple Color Brushed Nickel Temple Style Adjustable Photochromatic Lens No Metal Detectable No X-Ray Detectable No UV Protection 99.99 Percent UVA/UVB",10.7,15.55,EA,1,1,3,https://static.grainger.com/rp/s/is/image/Grainger/3WMJ4_AS01?$S7PRODUCT$,3WMJ4_AS01.JPG,TW,,N,4240,Safety Glasses,46181802,Y  ,,,,,,,,,,,,,,,,,,,,,,,
1137400000205PA83,,,5PA83,3M,D7972 Bifocal Safety Read Glasses +1.50 Clear,"11374-00000-20,  MFR 3M, D7972 Bifocal Safety Reading Glasses +1.50 Diopter Strength Clear Lens Color Anti-Fog Lens Coating Wraparound Eyewear Frame Design Black/Gray Frame Color Polycarbonate Frame Material Polycarbonate Lens Material Silver/Black Temple Color Adjustable Temple Style 0.999 UV Protection Eyewear Venting Non-Vented X-Ray Detectable No Includes Adjustable temple length lens angle and nosebridge Standards ANSI Z87.1-2003 CSA Z94.3-2002 Eyewear Frame Style Half-Frame Eyewear Size Universal",12.35,16.85,EA,1,1,3,https://static.grainger.com/rp/s/is/image/Grainger/5PA83_AS01?$S7PRODUCT$,5PA83_AS01.JPG,TW,,N,4240,Reader Eyewear,46181802,Y  ,,,,,,,,,,,,,,,,,,,,,,,
1137500000205PA84,,,5PA84,3M,D7972 Bifocal Safety Read Glasses +2.00 Clear,"11375-00000-20,  MFR 3M, D7972 Bifocal Safety Reading Glasses +2.00 Diopter Strength Clear Lens Color Anti-Fog Lens Coating Wraparound Eyewear Frame Design Black/Gray Frame Color Polycarbonate Frame Material Polycarbonate Lens Material Silver/Black Temple Color Adjustable Temple Style 0.999 UV Protection Eyewear Venting Non-Vented X-Ray Detectable No Includes Adjustable temple length lens angle and nose bridge Standards ANSI Z87.1-2003 CSA Z94.3-2002 Eyewear Frame Style Half-Frame Eyewear Size Universal",12.35,16.85,EA,1,1,3,https://static.grainger.com/rp/s/is/image/Grainger/5PA83_AS01?$S7PRODUCT$,5PA83_AS01.JPG,TW,,N,4240,Reader Eyewear,46181802,Y  ,,,,,,,,,,,,,,,,,,,,,,,
1137600000205PA85,,,5PA85,3M,D7972 Bifocal Safety Read Glasses +2.50 Clear,"11376-00000-20,  MFR 3M, D7972 Bifocal Safety Reading Glasses +2.50 Diopter Strength Clear Lens Color Anti-Fog Lens Coating Wraparound Eyewear Frame Design Black/Gray Frame Color Polycarbonate Frame Material Polycarbonate Lens Material Silver/Black Temple Color Adjustable Temple Style 0.999 UV Protection Eyewear Venting Non-Vented X-Ray Detectable No Includes Adjustable temple length lens angle and nose bridge Standards ANSI Z87.1-2003 CSA Z94.3-2002 Eyewear Frame Style Half-Frame Eyewear Size Universal",12.35,16.85,EA,1,1,3,https://static.grainger.com/rp/s/is/image/Grainger/5PA83_AS01?$S7PRODUCT$,5PA83_AS01.JPG,TW,,N,4240,Reader Eyewear,46181802,Y  ,,,,,,,,,,,,,,,,,,,,,,,
113770000020,,,3NTU3,3M,D7973 Bifocal Safety Read Glasses +1.50 Gray,"11377-00000-20,  MFR 3M, D7973 Bifocal Safety Reading Glasses +1.50 Diopter Strength Gray Lens Color Anti-Fog Lens Coating Wraparound Eyewear Frame Design Black/Gray Frame Color Polycarbonate Frame Material Polycarbonate Lens Material Silver/Black Temple Color Adjustable Temple Style 0.999 UV Protection Eyewear Venting Non-Vented X-Ray Detectable No Includes Adjustable temple length lens angle and nose bridge Standards ANSI Z87.1-2003 CSA Z94.3-2002 Eyewear Frame Style Half-Frame Eyewear Size Universal",13.28,17.8,EA,1,1,3,https://static.grainger.com/rp/s/is/image/Grainger/3NTU3_AS01?$S7PRODUCT$,3NTU3_AS01.JPG,TW,,N,4240,Reader Eyewear,46181802,Y  ,,,,,,,,,,,,,,,,,,,,,,,
113780000020,,,3NTU4,3M,D7973 Bifocal Safety Read Glasses +2.00 Gray,"11378-00000-20,  MFR 3M, D7973 Bifocal Safety Reading Glasses +2.00 Diopter Strength Gray Lens Color Anti-Fog Lens Coating Wraparound Eyewear Frame Design Black/Gray Frame Color Polycarbonate Frame Material Polycarbonate Lens Material Silver/Black Temple Color Adjustable Temple Style 0.999 UV Protection Eyewear Venting Non-Vented X-Ray Detectable No Includes Adjustable temple length lens angle and nose bridge Standards ANSI Z87.1-2003 CSA Z94.3-2002 Eyewear Frame Style Half-Frame Eyewear Size Universal",13.28,17.8,EA,1,1,3,https://static.grainger.com/rp/s/is/image/Grainger/3NTU3_AS01?$S7PRODUCT$,3NTU3_AS01.JPG,TW,,N,4240,Reader Eyewear,46181802,Y  ,,,,,,,,,,,,,,,,,,,,,,,
113790000020,,,3NTU5,3M,D7973 Bifocal Safety Read Glasses +2.50 Gray,"11379-00000-20,  MFR 3M, D7973 Bifocal Safety Reading Glasses +2.50 Diopter Strength Gray Lens Color Anti-Fog Lens Coating Wraparound Eyewear Frame Design Black/Gray Frame Color Polycarbonate Frame Material Polycarbonate Lens Material Silver/Black Temple Color Adjustable Temple Style 0.999 UV Protection Eyewear Venting Non-Vented X-Ray Detectable No Includes Adjustable temple length lens angle and nose bridge Standards ANSI Z87.1-2003 CSA Z94.3-2002 Eyewear Frame Style Half-Frame Eyewear Size Universal",13.28,17.8,EA,1,1,3,https://static.grainger.com/rp/s/is/image/Grainger/3NTU3_AS01?$S7PRODUCT$,3NTU3_AS01.JPG,TW,,N,4240,Reader Eyewear,46181802,Y  ,,,,,,,,,,,,,,,,,,,,,,,
1138000000205PA80,,,5PA80,3M,Safety Glasses Clear,"11380-00000-20,  MFR 3M, Safety Glasses Series BX(TM) Gender Unisex Lens Color Clear Polarized Lens No Lens Coating Anti-Fog Scratch-Resistant No Foam Lined Eyewear Frame Design Wraparound Eyewear Frame Style Half-Frame Frame Color Black/Silver Eyewear Size Universal Frame Material Nylon Lens Material Polycarbonate Temple Color Silver and Black Temple Style Adjustable Photochromatic Lens No Metal Detectable No X-Ray Detectable No UV Protection 99.99 Percent UVA/UVB",4.79,8.59,EA,1,1,3,https://static.grainger.com/rp/s/is/image/Grainger/5PA80_AS01?$S7PRODUCT$,5PA80_AS01.JPG,TW,,N,4240,Safety Glasses,46181802,Y  ,,,,,,,,,,,,,,,,,,,,,,,
1138100000205PA81,,,5PA81,3M,Safety Glasses Gray,"11381-00000-20,  MFR 3M, Safety Glasses Series BX(TM) Gender Unisex Lens Color Gray Polarized Lens No Lens Coating Anti-Fog Scratch-Resistant No Foam Lined Eyewear Frame Design Wraparound Eyewear Frame Style Half-Frame Frame Color Black/Silver Eyewear Size Universal Frame Material Nylon Lens Material Polycarbonate Temple Color Silver and Black Temple Style Adjustable Photochromatic Lens No Metal Detectable No X-Ray Detectable No UV Protection 99.99 Percent UVA/UVB",6.86,9.77,EA,1,1,3,https://static.grainger.com/rp/s/is/image/Grainger/5PA81_AS01?$S7PRODUCT$,5PA81_AS01.JPG,TW,,N,4240,Safety Glasses,46181802,Y  ,,,,,,,,,,,,,,,,,,,,,,,
113840000020,,,3NTJ8,3M,Safety Glasses Clear,"11384-00000-20,  MFR 3M, Safety Glasses Series Virtua(TM) Sport Gender Unisex Lens Color Clear Polarized Lens No Lens Coating Anti-Fog No Foam Lined Eyewear Frame Design Wraparound Eyewear Frame Style Frameless Frame Color Clear Eyewear Size Universal Frame Material Polycarbonate Lens Material Polycarbonate Temple Color Clear Photochromatic Lens No Metal Detectable No X-Ray Detectable No UV Protection 99.9 Percent Standards ANSI Z87.1-2010 CSA Z94.3-2007",3.31,5.51,EA,1,1,3,https://static.grainger.com/rp/s/is/image/Grainger/3NTJ7_AA01?$S7PRODUCT$,3NTJ7_AA01.JPG,TW,,N,4240,Safety Glasses,46181802,Y  ,,,,,,,,,,,,,,,,,,,,,,,
113850000020,,,3NTJ7,3M,Safety Glasses Clear,"11385-00000-20,  MFR 3M, Safety Glasses Series Virtua(TM) Sport Gender Unisex Lens Color Clear Polarized Lens No Lens Coating Scratch-Resistant No Foam Lined Eyewear Frame Design Wraparound Eyewear Frame Style Frameless Frame Color Clear Eyewear Size Universal Frame Material Polycarbonate Lens Material Polycarbonate Temple Color Clear Photochromatic Lens No Metal Detectable No X-Ray Detectable No UV Protection 99.9 Percent Standards ANSI Z87.1-2010 CSA Z94.3-2007",2.72,3.23,EA,1,1,3,https://static.grainger.com/rp/s/is/image/Grainger/3NTJ7_AA01?$S7PRODUCT$,3NTJ7_AA01.JPG,TW,,N,4240,Safety Glasses,46181802,Y  ,,,,,,,,,,,,,,,,,,,,,,,
113860000020,,,3NTJ9,3M,Safety Glasses Gray,"11386-00000-20,  MFR 3M, Safety Glasses Series Virtua(TM) Sport Gender Unisex Lens Color Gray Polarized Lens No Lens Coating Anti-Fog No Foam Lined Eyewear Frame Design Wraparound Eyewear Frame Style Frameless Frame Color Gray Eyewear Size Universal Frame Material Polycarbonate Lens Material Polycarbonate Temple Color Gray Photochromatic Lens No Metal Detectable No X-Ray Detectable No UV Protection 99.9 Percent Standards ANSI Z87.1-2010 CSA Z94.3-2007",3.58,4.83,EA,1,1,3,https://static.grainger.com/rp/s/is/image/Grainger/3NTJ9_AW99?$S7PRODUCT$,3NTJ9_AW99.JPG,TW,,N,4240,Safety Glasses,46181802,Y  ,,,,,,,,,,,,,,,,,,,,,,,
113880000020,,,3NTK1,3M,Safety Glasses Indoor/Outdoor,"11388-00000-20,  MFR 3M, Safety Glasses Series Virtua(TM) Gender Unisex Lens Color Indoor/Outdoor Polarized Lens No Lens Coating Scratch-Resistant No Foam Lined Eyewear Frame Design Wraparound Eyewear Frame Style Frameless Frame Color Clear Eyewear Size Universal Frame Material Polycarbonate Lens Material Polycarbonate Temple Color Clear Photochromatic Lens No Metal Detectable No X-Ray Detectable No UV Protection 99.9 Percent Standards ANSI Z87.1-2010",3.84,4.72,EA,1,1,3,https://static.grainger.com/rp/s/is/image/Grainger/3NTK1_AS01?$S7PRODUCT$,3NTK1_AS01.JPG,TW,,N,4240,Safety Glasses,46181802,Y  ,,,,,,,,,,,,,,,,,,,,,,,
114110000020,,,38W557,3M,Safety Glasses Clear,"11411-00000-20,  MFR 3M, Safety Glasses Series Nuvo(TM) Gender Unisex Lens Color Clear Polarized Lens No Lens Coating Anti-Fog No Foam Lined Eyewear Frame Design Wraparound Eyewear Frame Style Half-Frame Frame Color Gray Eyewear Size Universal Frame Material Polycarbonate Lens Material Polycarbonate Temple Color Gray/Black Temple Style Adjustable Photochromatic Lens No Metal Detectable No X-Ray Detectable No UV Protection 99.99 Percent UVA/UVB",5.4,10.61,EA,1,1,3,https://static.grainger.com/rp/s/is/image/Grainger/38W557_AS01?$S7PRODUCT$,38W557_AS01.JPG,TW,,N,4240,Safety Glasses,46181802,Y  ,,,,,,,,,,,,,,,,,,,,,,,
114120000020,,,38W558,3M,Safety Glasses Gray,"11412-00000-20,  MFR 3M, Safety Glasses Series Nuvo(TM) Gender Unisex Lens Color Gray Polarized Lens No Lens Coating Anti-Fog No Foam Lined Eyewear Frame Design Wraparound Eyewear Frame Style Half-Frame Frame Color Gray Eyewear Size Universal Frame Material Polycarbonate Lens Material Polycarbonate Temple Color Black Temple Style Adjustable Photochromatic Lens No Metal Detectable No X-Ray Detectable No UV Protection 99.99 Percent UVA/UVB",5.63,10.61,EA,1,1,3,https://static.grainger.com/rp/s/is/image/Grainger/38W558_AS01?$S7PRODUCT$,38W558_AS01.JPG,TW,,N,4240,Safety Glasses,46181802,Y  ,,,,,,,,,,,,,,,,,,,,,,,
1143400000204DY79,,,4DY79,3M,D7974 Bifocal Safety Read Glasses +1.50 Clear,"11434-00000-20,  MFR 3M, D7974 Bifocal Safety Reading Glasses +1.50 Diopter Strength Clear Lens Color Anti-Fog Lens Coating Traditional Eyewear Frame Design Gray Frame Color Polycarbonate Frame Material Polycarbonate Lens Material Gray/Black Temple Color Adjustable Temple Style 0.999 UV Protection Eyewear Venting Non-Vented X-Ray Detectable No Includes Soft nose bridge to cushion Standards ANSI Z87.1-2003 CSA Z94.3-2002 Eyewear Frame Style Full-Frame Eyewear Size Universal Foam Lined No",12.27,18.16,EA,1,1,3,https://static.grainger.com/rp/s/is/image/Grainger/4DY79_AS01?$S7PRODUCT$,4DY79_AS01.JPG,TW,,N,4240,Reader Eyewear,46181802,Y  ,,,,,,,,,,,,,,,,,,,,,,,
1143500000204DY80,,,4DY80,3M,D7974 Bifocal Safety Read Glasses +2.00 Clear,"11435-00000-20,  MFR 3M, D7974 Bifocal Safety Reading Glasses +2.00 Diopter Strength Clear Lens Color Anti-Fog Lens Coating Traditional Eyewear Frame Design Gray Frame Color Polycarbonate Frame Material Polycarbonate Lens Material Gray/Black Temple Color Adjustable Temple Style 0.999 UV Protection Eyewear Venting Non-Vented X-Ray Detectable No Includes Soft nose bridge to cushion Standards ANSI Z87.1-2003 CSA Z94.3-2002 Eyewear Frame Style Full-Frame Eyewear Size Universal Foam Lined No",12.27,18.16,EA,1,1,3,https://static.grainger.com/rp/s/is/image/Grainger/4DY80_AS01?$S7PRODUCT$,4DY80_AS01.JPG,TW,,N,4240,Reader Eyewear,46181802,Y  ,,,,,,,,,,,,,,,,,,,,,,,
1143600000205PA82,,,5PA82,3M,D7974 Bifocal Safety Read Glasses +2.50 Clear,"11436-00000-20,  MFR 3M, D7974 Bifocal Safety Reading Glasses +2.50 Diopter Strength Clear Lens Color Anti-Fog Lens Coating Traditional Eyewear Frame Design Gray Frame Color Polycarbonate Frame Material Polycarbonate Lens Material Gray/Black Temple Color Adjustable Temple Style 0.999 UV Protection Eyewear Venting Non-Vented X-Ray Detectable No Includes Soft nose bridge to cushion Standards ANSI Z87.1-2003 CSA Z94.3-2002 Eyewear Frame Style Full-Frame Eyewear Size Universal Foam Lined No",12.27,18.16,EA,1,1,3,https://static.grainger.com/rp/s/is/image/Grainger/5PA82_AS01?$S7PRODUCT$,5PA82_AS01.JPG,TW,,N,4240,Reader Eyewear,46181802,Y  ,,,,,,,,,,,,,,,,,,,,,,,
114580000020,,,5JDW9,3M,Bifocal Safety Reading Glass +2.00 Clear,"11458-00000-20,  MFR 3M, Bifocal Safety Reading Glasses +2.00 Top and Bottom Diopter Strength Clear Lens Color Anti-Fog Lens Coating Wraparound Eyewear Frame Design Black/Gray Frame Color Polycarbonate With Nylon Temples Frame Material Polycarbonate Lens Material Silver/Black Temple Color Adjustable Temple Style 0.999 UV Protection Eyewear Venting Non-Vented X-Ray Detectable No Includes Adjustable Lens Standards ANSI Z87.1-2003 CSA Z94.3-2002 Eyewear Frame Style Half-Frame Eyewear Size Universal",10.58,17.99,EA,1,1,3,https://static.grainger.com/rp/s/is/image/Grainger/5JDW8_AS01?$S7PRODUCT$,5JDW8_AS01.JPG,TW,,N,4240,Reader Eyewear,42142901,Y  ,,,,,,,,,,,,,,,,,,,,,,,
114590000020,,,5JDX0,3M,Bifocal Safety Reading Glass +2.50 Clear,"11459-00000-20,  MFR 3M, Bifocal Safety Reading Glasses +2.50 Top and Bottom Diopter Strength Clear Lens Color Anti-Fog Lens Coating Wraparound Eyewear Frame Design Black/Gray Frame Color Polycarbonate With Nylon Temples Frame Material Polycarbonate Lens Material Silver/Black Temple Color Adjustable Temple Style 0.999 UV Protection Eyewear Venting Non-Vented X-Ray Detectable No Includes Adjustable Lens Standards ANSI Z87.1-2003 CSA Z94.3-2002 Eyewear Frame Style Half-Frame Eyewear Size Universal",10.58,17.99,EA,1,1,3,https://static.grainger.com/rp/s/is/image/Grainger/5JDW8_AS01?$S7PRODUCT$,5JDW8_AS01.JPG,TW,,N,4240,Reader Eyewear,42142901,Y  ,,,,,,,,,,,,,,,,,,,,,,,
114890000010,,,4MRR3,3M,Safety Glasses Clear,"11489-00000-10,  MFR 3M, Safety Glasses Series Light Vision(TM) OTG Gender Unisex Lens Color Clear Polarized Lens No Lens Coating Anti-Fog No Foam Lined Eyewear Frame Design OTG Eyewear Frame Style Frameless Frame Color Black Eyewear Size Universal Frame Material Nylon Lens Material Polycarbonate Temple Color Clear Temple Style Adjustable Photochromatic Lens No Metal Detectable No X-Ray Detectable No UV Protection 99.99 Percent UVA/UVB Includes LED Lights Lanyard Storage Bag",19.12,26.72,EA,1,1,3,https://static.grainger.com/rp/s/is/image/Grainger/4MRR3_AS01?$S7PRODUCT$,4MRR3_AS01.JPG,TW,,N,4240,Safety Glasses,46181802,Y  ,,,,,,,,,,,,,,,,,,,,,,,
115000000020,,,3NRZ5,3M,D7038 Bifocal Safety Read Glasses +1.50 Gray,"11500-00000-20,  MFR 3M, D7038 Bifocal Safety Reading Glasses +1.50 Diopter Strength Gray Lens Color Anti-Fog Lens Coating Traditional Eyewear Frame Design Gray Frame Color Polycarbonate Frame Material Polycarbonate Lens Material Gray/Black Temple Color Adjustable Temple Style 0.999 UV Protection Eyewear Venting Non-Vented X-Ray Detectable No Includes Soft nose bridge to cushion Standards ANSI Z87.1-2003 CSA Z94.3-2002 Eyewear Frame Style Full-Frame Eyewear Size Universal Foam Lined No",13.96,16.11,EA,1,1,3,https://static.grainger.com/rp/s/is/image/Grainger/8DNJ9_AS01?$S7PRODUCT$,8DNJ9_AS01.JPG,TW,,N,4240,Reader Eyewear,46181802,Y  ,,,,,,,,,,,,,,,,,,,,,,,
115010000020,,,3NRZ6,3M,D7038 Bifocal Safety Read Glasses +2.00 Gray,"11501-00000-20,  MFR 3M, D7038 Bifocal Safety Reading Glasses +2.00 Diopter Strength Gray Lens Color Anti-Fog Lens Coating Traditional Eyewear Frame Design Gray Frame Color Polycarbonate Frame Material Polycarbonate Lens Material Gray/Black Temple Color Adjustable Temple Style 0.999 UV Protection Eyewear Venting Non-Vented X-Ray Detectable No Includes Soft nose bridge to cushion Standards ANSI Z87.1-2003 CSA Z94.3-2002 Eyewear Frame Style Full-Frame Eyewear Size Universal Foam Lined No",13.96,16.11,EA,1,1,3,https://static.grainger.com/rp/s/is/image/Grainger/8DNJ9_AS01?$S7PRODUCT$,8DNJ9_AS01.JPG,TW,,N,4240,Reader Eyewear,46181802,Y  ,,,,,,,,,,,,,,,,,,,,,,,
115540000020,,,4MRP5,3M,Safety Glasses Clear,"11554-00000-20,  MFR 3M, Safety Glasses Series Metaliks(TM) GT Gender Unisex Lens Color Clear Polarized Lens No Lens Coating Anti-Fog No Foam Lined Eyewear Frame Design Wraparound Eyewear Frame Style Full-Frame Frame Color Bronze Eyewear Size Universal Frame Material Metal Lens Material Polycarbonate Temple Color Bronze Temple Style Adjustable Spatula Photochromatic Lens No Metal Detectable No X-Ray Detectable No UV Protection 99.99 Percent UVA/UVB Standards ANSI Z87.1-2010",11.63,14.74,EA,1,1,3,https://static.grainger.com/rp/s/is/image/Grainger/4MRP5_AS01?$S7PRODUCT$,4MRP5_AS01.JPG,TW,,N,4240,Safety Glasses,46181802,Y  ,,,,,,,,,,,,,,,,,,,,,,,
115550000020,,,4MRP6,3M,Safety Glasses Bronze,"11555-00000-20,  MFR 3M, Safety Glasses Series Metaliks(TM) GT Gender Unisex Lens Color Bronze Polarized Lens No Lens Coating Anti-Fog No Foam Lined Eyewear Frame Design Wraparound Eyewear Frame Style Full-Frame Frame Color Bronze Eyewear Size Universal Frame Material Metal Lens Material Polycarbonate Temple Color Bronze Temple Style Adjustable Spatula Photochromatic Lens No Metal Detectable No X-Ray Detectable No UV Protection 99.99 Percent UVA/UVB Standards ANSI Z87.1-2010",11.63,14.74,EA,1,1,3,https://static.grainger.com/rp/s/is/image/Grainger/4MRP6_AS01?$S7PRODUCT$,4MRP6_AS01.JPG,TW,,N,4240,Safety Glasses,46181802,Y  ,,,,,,,,,,,,,,,,,,,,,,,
115560000020,,,4MRP7,3M,Safety Glasses Blue Mirror ScratchResist,"11556-00000-20,  MFR 3M, Safety Glasses Series Metaliks(TM) GT Gender Unisex Lens Color Blue Mirror Polarized Lens No Lens Coating Scratch-Resistant No Foam Lined Eyewear Frame Design Wraparound Eyewear Frame Style Full-Frame Frame Color Bronze Eyewear Size Universal Frame Material Metal Lens Material Polycarbonate Temple Color Bronze Temple Style Adjustable Spatula Photochromatic Lens No Metal Detectable No X-Ray Detectable No UV Protection 99.99 Percent UVA/UVB Standards ANSI Z87.1-2010",11.63,14.74,EA,1,1,3,https://static.grainger.com/rp/s/is/image/Grainger/4MRP7_AS01?$S7PRODUCT$,4MRP7_AS01.JPG,TW,,N,4240,Safety Glasses,46181802,Y  ,,,,,,,,,,,,,,,,,,,,,,,
1164000000105PA87,,,5PA87,3M,Safety Glasses Red Mirror Scratch-Resist,"11640-00000-10,  MFR 3M, Safety Glasses Series Fuel(TM) Gender Unisex Lens Color Red Mirror Polarized Lens No Lens Coating Scratch-Resistant No Foam Lined Eyewear Frame Design Wraparound Eyewear Frame Style Full-Frame Frame Color Metallic Sand Eyewear Size Universal Frame Material Nylon Lens Material Polycarbonate Temple Color Metallic Sand/Fuchsia Temple Style Vented Photochromatic Lens No Metal Detectable No X-Ray Detectable No UV Protection 99.99 Percent UVA/UVB Includes Lanyard Microfiber Bag",24.04,31.12,EA,1,1,3,https://static.grainger.com/rp/s/is/image/Grainger/5PA87_AS01?$S7PRODUCT$,5PA87_AS01.JPG,TW,,N,4240,Safety Glasses,46181802,Y  ,,,,,,,,,,,,,,,,,,,,,,,
